	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_006779|gb|DQ561943|Mus_musculus:3:124393192:124393221:Minus	0	1	1	0.5	0	0	0	2	1	0
mmu_piR_018177|gb|DQ698138|Mus_musculus:17:27055173:27055199:Plus	0	1	1	0	0	0	0	1	0	0
mmu_piR_019354|gb|DQ699879|Mus_musculus:7:72994583:72994611:Plus	0	1	1	0	2	0	0	0.5	1	2
mmu_piR_010494|gb|DQ686600|Mus_musculus:14:22937266:22937293:Plus	0	1	0	0	0	0	0	3	0	2
mmu_piR_000676|gb|DQ541180|Mus_musculus:10:85174821:85174846:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_018128|gb|DQ698054|Mus_musculus:9:54024472:54024501:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_011353|gb|DQ687928|Mus_musculus:2:92361296:92361324:Plus	0	1	0	0	0	0	0	1	0	1
mmu_piR_032700|gb|DQ719185|Mus_musculus:6:127755504:127755533:Minus	0	1	0	1	1	0	0.5	0	3	3
mmu_piR_030120|gb|DQ715511|Mus_musculus:9:67499494:67499524:Minus	0	1	0.5	0	1	0	0	0	0	0
mmu_piR_017043|gb|DQ696465|Mus_musculus:17:79240634:79240662:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_034748|gb|DQ722221|Mus_musculus:17:27030651:27030681:Minus	0	1	0	0	1	0	0	0	1.5	1
mmu_piR_022425|gb|DQ704412|Mus_musculus:4:61707951:61707982:Minus	0	1	0	1	2	0	0	0	0	0
mmu_piR_027138|gb|DQ711221|Mus_musculus:10:75302234:75302262:Plus	0	1	0	0	0	0	0	0	0.5	0
mmu_piR_027155|gb|DQ711256|Mus_musculus:10:85197188:85197217:Plus	0	1	1	0	0	2	0	0	0	0
mmu_piR_039922|gb|piRNA_87|Mus_musculus:10:75296993:75297023:Plus	0	1	0	0	1	0	1	0	1	0
mmu_piR_013496|gb|DQ691219|Mus_musculus:7:18192952:18192978:Plus	0	1	0	0	0	0	0	0	1	0
mmu_piR_033355|gb|DQ720207|Mus_musculus:4:100108553:100108583:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_010300|gb|DQ686286|Mus_musculus:18:67169363:67169391:Minus	0	1	0	1	2	1	0	1	0	1
mmu_piR_020281|gb|DQ701268|Mus_musculus:17:66121690:66121719:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_000569|gb|DQ540836|Mus_musculus:5:113580727:113580753:Plus	0	1	0	0	0	0	0	0.5	0.5	0
mmu_piR_030477|gb|DQ716020|Mus_musculus:17:66118911:66118942:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_024738|gb|DQ707755|Mus_musculus:2:127383841:127383872:Plus	0	1	0.2	0	0	0	0	0	0	0
mmu_piR_012308|gb|DQ689403|Mus_musculus:18:67187672:67187698:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_005897|gb|DQ557736|Mus_musculus:6:85954938:85954964:Minus	0	1	0	0.5	0.5	0	0	0.5	0	0
mmu_piR_026327|gb|DQ710067|Mus_musculus:9:67523904:67523932:Minus	0	1	0	1	0	0	1	0	0	1
mmu_piR_013389|gb|DQ691057|Mus_musculus:10:66091042:66091071:Minus	0	1	2.66666666666667	0	1	1	1.66666666666667	1.16666666666667	3.25	2.16666666666667
mmu_piR_004213|gb|DQ552139|Mus_musculus:17:66102272:66102302:Minus	0	1	0	0	1	0	0	0	0	0
mmu_piR_033277|gb|DQ720086|Mus_musculus:4:61709751:61709781:Minus	0	1	0	0	0	0.5	0	0	0.2	0
mmu_piR_030836|gb|DQ716517|Mus_musculus:15:59104598:59104626:Minus	0	1	0	0	0	0	0	0	1.5	0
mmu_piR_002916|gb|DQ548036|Mus_musculus:17:27047153:27047182:Minus	0	1	0	0	0	0	0	0	0	1
mmu_piR_009396|gb|DQ684841|Mus_musculus:10:18491811:18491841:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_031386|gb|DQ717297|Mus_musculus:12:98797523:98797553:Minus	0	1	1.5	3	4	0.5	3	0	4	3.5
mmu_piR_012475|gb|DQ689648|Mus_musculus:11:103244148:103244176:Plus	0	1	0	0	1	1	0	1	1	0
mmu_piR_020728|gb|DQ701925|Mus_musculus:4:61724593:61724621:Plus	0	1	0	0	1	0	0	0	1	0
mmu_piR_036523|gb|DQ724817|Mus_musculus:2:92381645:92381676:Plus	0	1	1	0	0	1	0	1	7	0
mmu_piR_039354|gb|piRNA_3101|Mus_musculus:7:69793567:69793590:Plus	0	1	3	0	0	0	0	0	1	0
mmu_piR_014126|gb|DQ692175|Mus_musculus:10:62084443:62084472:Plus	0	1	0	0	1	0	0	0.5	1	0
mmu_piR_021338|gb|DQ702766|Mus_musculus:17:27058937:27058967:Plus	0	1	2	0	0.5	0	1	0	2	0
mmu_piR_037136|gb|DQ725693|Mus_musculus:7:73019158:73019186:Plus	0	1	0	1	0	0	0	1	1	0
mmu_piR_038498|gb|piRNA_1404|Mus_musculus:17:27047933:27047953:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_035317|gb|DQ723073|Mus_musculus:4:13764944:13764972:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_005274|gb|DQ555683|Mus_musculus:15:78487951:78487980:Minus	0	1	0	0	1	1	0	0	0	0
mmu_piR_026162|gb|DQ709814|Mus_musculus:2:92397038:92397067:Plus	0	1	0	1	0	0	0	0	0	0
mmu_piR_014781|gb|DQ693139|Mus_musculus:7:73683861:73683890:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_020787|gb|DQ701998|Mus_musculus:14:18434525:18434555:Minus	0	1	0	1	1	0	2	0	2	1
mmu_piR_025363|gb|DQ708644|Mus_musculus:4:61707786:61707816:Minus	0	1	1	1	0	0	0	2	0	1
mmu_piR_024454|gb|DQ707340|Mus_musculus:10:85191150:85191180:Plus	0	1	0	0	0	0	0	0	0	1
mmu_piR_024809|gb|DQ707851|Mus_musculus:7:72984393:72984422:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_031065|gb|DQ716847|Mus_musculus:17:27034477:27034506:Minus	0	1	0	0	1	0	0	0	1	1
mmu_piR_005966|gb|DQ557907|Mus_musculus:7:72990032:72990061:Plus	0	1	0	0	0	0	0	1	1	0
mmu_piR_037720|gb|DQ726533|Mus_musculus:9:67510541:67510566:Minus	0	1	3	2	2	0	1	0	1	1
mmu_piR_026010|gb|DQ709582|Mus_musculus:10:127099646:127099676:Plus	0	1	0	0	0	0	0	1	0	0
mmu_piR_021944|gb|DQ703670|Mus_musculus:9:54014300:54014329:Minus	0	1	0	1	0	0	0	1	3	1
mmu_piR_001809|gb|DQ544465|Mus_musculus:5:113597847:113597876:Plus	0	1	3	1	1	1	1	0	0	2
mmu_piR_036731|gb|DQ725103|Mus_musculus:4:93802936:93802966:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_039391|gb|piRNA_3158|Mus_musculus:7:69793524:69793548:Plus	0	1	0	1.5	0	0	0	2	1	3
mmu_piR_039086|gb|piRNA_2625|Mus_musculus:5:150087191:150087210:Minus	0	1	0	0	1	0	0	0.5	0	0
mmu_piR_037851|gb|DQ726722|Mus_musculus:8:113018124:113018154:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_024759|gb|DQ707780|Mus_musculus:2:92393914:92393939:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_009416|gb|DQ684865|Mus_musculus:7:72983822:72983851:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_031973|gb|DQ718121|Mus_musculus:5:113580730:113580760:Plus	0	1	0	0	0	0	0	0.5	0.5	0
mmu_piR_021095|gb|DQ702427|Mus_musculus:9:54023692:54023719:Minus	0	1	0	0.5	0	1	0	0	0	0
mmu_piR_007578|gb|DQ564422|Mus_musculus:5:113573516:113573545:Minus	0	1	0	0	0	0.5	0	0.5	0	0.5
mmu_piR_027400|gb|DQ711615|Mus_musculus:5:113582653:113582684:Plus	0	1	0	0.5	0	0	0	1	2.5	1
mmu_piR_033488|gb|DQ720408|Mus_musculus:5:113590069:113590097:Plus	0	1	1	0	0.5	0.833333333333333	0	2	3.16666666666667	2.5
mmu_piR_026255|gb|DQ709961|Mus_musculus:15:59085344:59085374:Minus	0	1	2	0.5	1	0	0	0	1	1
mmu_piR_010729|gb|DQ686971|Mus_musculus:9:54010211:54010241:Minus	0	1	0	0	0	0	1	0	0	0
mmu_piR_020977|gb|DQ702268|Mus_musculus:1:93388828:93388857:Plus	0	1	0	0	2	0	0	0	0	0
mmu_piR_023276|gb|DQ705609|Mus_musculus:9:54018198:54018227:Minus	0	1	0	0	1	0	0	0	1	0
mmu_piR_018627|gb|DQ698830|Mus_musculus:4:93821813:93821842:Minus	0	1	2	0	0	0	0	0	1	0
mmu_piR_022398|gb|DQ704367|Mus_musculus:7:69785684:69785713:Plus	0	1	0	0	0	0	0	1	0	0
mmu_piR_021094|gb|DQ702426|Mus_musculus:7:73688670:73688700:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_016773|gb|DQ696077|Mus_musculus:19:40184151:40184182:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_030424|gb|DQ715943|Mus_musculus:2:92363938:92363967:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_014206|gb|DQ692288|Mus_musculus:2:150846645:150846675:Plus	0	1	0	0	0	0	0	0	1	1
mmu_piR_036002|gb|DQ724085|Mus_musculus:4:134901656:134901684:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_012282|gb|DQ689365|Mus_musculus:6:127773390:127773420:Plus	0	1	0	0	0	0	0	1	0	0
mmu_piR_010741|gb|DQ686989|Mus_musculus:6:127797092:127797120:Plus	0	1	0	0	0	0	1	0	0	0
mmu_piR_030237|gb|DQ715676|Mus_musculus:13:49903060:49903089:Plus	0	1	0	0	0.5	0	0	0	0	0
mmu_piR_003676|gb|DQ550553|Mus_musculus:15:83182641:83182671:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_033905|gb|DQ721015|Mus_musculus:7:73666268:73666297:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_035222|gb|DQ722934|Mus_musculus:2:92384424:92384454:Plus	0	1	0	0	0.5	0	0	0	1	0
mmu_piR_029379|gb|DQ714472|Mus_musculus:9:72777008:72777035:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_039112|gb|piRNA_2680|Mus_musculus:6:127769651:127769675:Plus	0	1	1	0	1	0	0	0	1	2
mmu_piR_013512|gb|DQ691244|Mus_musculus:10:85195549:85195578:Plus	0	1	0	0.25	0.5	0	0	0.5	1	0.5
mmu_piR_030401|gb|DQ715914|Mus_musculus:2:92371913:92371940:Plus	0	1	1	1	2	0	2	1	1	3
mmu_piR_030003|gb|DQ715343|Mus_musculus:15:74465328:74465355:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_037051|gb|DQ725579|Mus_musculus:4:93781497:93781526:Minus	0	1	0	0	0	0	0	1	0	0
mmu_piR_016851|gb|DQ696194|Mus_musculus:15:59098596:59098625:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_005051|gb|DQ554941|Mus_musculus:15:83182395:83182426:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_018721|gb|DQ698957|Mus_musculus:14:43703132:43703160:Minus	0	1	0	0	0	0	0	0	1	1
mmu_piR_008957|gb|DQ568963|Mus_musculus:9:54030386:54030415:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_002040|gb|DQ545079|Mus_musculus:9:67521803:67521832:Minus	0	1	0	0	0	0	0	0	2	0
mmu_piR_007169|gb|DQ563017|Mus_musculus:12:98801378:98801403:Minus	0	1	1	0	1	2	3	0	5	1
mmu_piR_014135|gb|DQ692186|Mus_musculus:14:22947433:22947462:Plus	0	1	0	0	0	0	0	1	0	0
mmu_piR_009457|gb|DQ684952|Mus_musculus:2:92374242:92374269:Plus	0	1	0	0	0	0	0.5	1.33333333333333	0	0.333333333333333
mmu_piR_007062|gb|DQ562740|Mus_musculus:17:66121650:66121678:Plus	0	1	0	0	1	0	0	0	0	0
mmu_piR_009525|gb|DQ685066|Mus_musculus:5:113571628:113571657:Minus	0	1	1	0	2	1	1	2	2	1
mmu_piR_027271|gb|DQ711426|Mus_musculus:13:52111060:52111086:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_028854|gb|DQ713690|Mus_musculus:7:73678389:73678414:Minus	0	1	1	0	0	1	0	0	4	0
mmu_piR_021638|gb|DQ703212|Mus_musculus:12:98801286:98801314:Minus	0	1	0	0	2	0	0	1	1	0
mmu_piR_016153|gb|DQ695160|Mus_musculus:17:27049154:27049184:Minus	0	1	0	0	0	0	0	0	2	3
mmu_piR_017230|gb|DQ696754|Mus_musculus:9:54035756:54035784:Minus	0	1	0	0	0	0	0	0	1	0
mmu_piR_022536|gb|DQ704563|Mus_musculus:14:23260227:23260256:Minus	0	1	1	0	1	0	0	0	0	1
mmu_piR_036097|gb|DQ724220|Mus_musculus:13:49904963:49904988:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_006720|gb|DQ561831|Mus_musculus:2:92377298:92377326:Plus	0	1	0	0	1	0	0	0	0	0
mmu_piR_033249|gb|DQ720045|Mus_musculus:14:43861972:43862002:Plus	0	1	0	0	0	0	0	0	0	1
mmu_piR_023253|gb|DQ705571|Mus_musculus:10:18488449:18488476:Minus	0	1	0	0	0	0	0	0	1	1
mmu_piR_020227|gb|DQ701183|Mus_musculus:9:67511901:67511929:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_034208|gb|DQ721450|Mus_musculus:7:72980839:72980868:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_018044|gb|DQ697921|Mus_musculus:11:103251120:103251149:Plus	0	1	0	2	0	0	1	0	0	0
mmu_piR_029272|gb|DQ714315|Mus_musculus:15:59079964:59079989:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_022151|gb|DQ703978|Mus_musculus:15:59080262:59080286:Minus	0	1	1	1	1	0	0	2	0	0
mmu_piR_030063|gb|DQ715430|Mus_musculus:9:54028966:54028994:Minus	0	1	0	1	0	0	0	0	0	0
mmu_piR_021118|gb|DQ702460|Mus_musculus:6:127800921:127800950:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_016267|gb|DQ695329|Mus_musculus:4:134901098:134901125:Plus	0	1	0	1	0	0	0	0	0	0
mmu_piR_007507|gb|DQ564148|Mus_musculus:12:98801054:98801084:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_028744|gb|DQ713523|Mus_musculus:2:92355288:92355314:Plus	0	1	0	0	0	0	2	0	1	0
mmu_piR_022699|gb|DQ704797|Mus_musculus:5:115107681:115107710:Minus	0	1	0.666666666666667	0	0	0.333333333333333	0	0	0	0.5
mmu_piR_016013|gb|DQ694950|Mus_musculus:2:150952120:150952148:Minus	0	1	0	0	1	0	0	0	0	0
mmu_piR_032875|gb|DQ719447|Mus_musculus:10:75304124:75304152:Plus	0	1	0	0	1	0	0	1	0	0
mmu_piR_002193|gb|DQ545626|Mus_musculus:7:69793599:69793628:Plus	0	1	2	1	0	0	1	1	4	2
mmu_piR_034864|gb|DQ722388|Mus_musculus:5:150076842:150076873:Minus	0	1	0	2	1	0	0	0	1	0
mmu_piR_034542|gb|DQ721930|Mus_musculus:18:67169426:67169454:Minus	0	1	1	0	0	0	0	0	2	1
mmu_piR_035558|gb|DQ723407|Mus_musculus:5:113591910:113591939:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_011188|gb|DQ687663|Mus_musculus:9:54036297:54036327:Minus	0	1	0	0	0	0	1	1	1	1
mmu_piR_023449|gb|DQ705866|Mus_musculus:5:150099201:150099227:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_009080|gb|DQ569320|Mus_musculus:11:102226940:102226968:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_031363|gb|DQ717264|Mus_musculus:6:127766031:127766060:Plus	0	1	0	0	0	0	1	0	0	0
mmu_piR_035268|gb|DQ723007|Mus_musculus:14:22922164:22922193:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_032570|gb|DQ718998|Mus_musculus:2:136566375:136566404:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_021353|gb|DQ702788|Mus_musculus:10:18488216:18488244:Minus	0	1	1	0	0	0	0	0	1	0
mmu_piR_026341|gb|DQ710089|Mus_musculus:7:73692473:73692501:Plus	0	1	0	1	3	0	0	0	0	1
mmu_piR_010302|gb|DQ686289|Mus_musculus:2:92343350:92343379:Plus	0	1	0	0	0	1	0	1	0	0
mmu_piR_009664|gb|DQ685280|Mus_musculus:18:67186672:67186702:Minus	0	1	0.5	0	1	0	0	1	0	0
mmu_piR_036782|gb|DQ725180|Mus_musculus:6:128135632:128135661:Minus	0	1	0	0	0	0	0	0	0	0
mmu_piR_027099|gb|DQ711163|Mus_musculus:6:127802726:127802755:Plus	0	1	0	0	0	0	0	0	0	0
mmu_piR_035128|gb|DQ722795|Mus_musculus:7:73012478:73012507:Plus	0	1	0	2	0	0	0	1	0	0
mmu_piR_006158|gb|DQ558411|Mus_musculus:10:86049094:86049124:Plus	0	1	2	1	0	0	1	1	0	0
mmu_piR_026936|gb|DQ710916|Mus_musculus:9:67495590:67495620:Minus	0	0.916666666666667	0	0	0.5	0	0.5	0.5	0	0
mmu_piR_029815|gb|DQ715065|Mus_musculus:9:67495589:67495619:Minus	0	0.916666666666667	0	0	0	0	0	0.5	0	0
mmu_piR_019762|gb|DQ700475|Mus_musculus:17:27040532:27040560:Minus	0	0.916666666666667	0	0	0.75	0	0	0	0.333333333333333	0.666666666666667
mmu_piR_021391|gb|DQ702848|Mus_musculus:18:67180778:67180807:Minus	0	0.866666666666667	0.333333333333333	0.833333333333333	1.56666666666667	0.5	0.5	0.95	1.48333333333333	0.166666666666667
mmu_piR_012741|gb|DQ690057|Mus_musculus:10:66092645:66092675:Minus	0	0.866666666666667	0.333333333333333	0.583333333333333	0.25	0	1.16666666666667	0	0.866666666666667	0
mmu_piR_005267|gb|DQ555656|Mus_musculus:9:67498936:67498966:Minus	0	0.833333333333333	0.666666666666667	0	0.333333333333333	1	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333
mmu_piR_000670|gb|DQ541171|Mus_musculus:17:66116532:66116561:Plus	0	0.833333333333333	0.25	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_033867|gb|DQ720959|Mus_musculus:9:67498939:67498969:Minus	0	0.833333333333333	0.666666666666667	0	0.333333333333333	1	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333
mmu_piR_010009|gb|DQ685832|Mus_musculus:15:59098789:59098817:Minus	0	0.833333333333333	0	0.333333333333333	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_029026|gb|DQ713951|Mus_musculus:18:67190358:67190387:Minus	0	0.833333333333333	0	0	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_011651|gb|DQ688383|Mus_musculus:5:113581064:113581093:Plus	0	0.833333333333333	0.25	1	0.25	0	0.75	0	0.333333333333333	0.833333333333333
mmu_piR_016902|gb|DQ696261|Mus_musculus:18:67176078:67176102:Minus	0	0.833333333333333	0	0	0.5	0	0	0	1.16666666666667	0
mmu_piR_003133|gb|DQ548847|Mus_musculus:17:27072864:27072893:Plus	0	0.833333333333333	0	0	0	0	0	0	0	0
mmu_piR_026929|gb|DQ710908|Mus_musculus:17:27072866:27072895:Plus	0	0.833333333333333	0	0	0.5	0	0	0	0.5	0
mmu_piR_015885|gb|DQ694770|Mus_musculus:6:127795404:127795433:Plus	0	0.833333333333333	0	0	0	0	0	0	1	0
mmu_piR_022707|gb|DQ704811|Mus_musculus:15:74467406:74467434:Plus	0	0.833333333333333	0.5	0	1	0	0	0.833333333333333	1.33333333333333	0
mmu_piR_035426|gb|DQ723224|Mus_musculus:7:69783670:69783698:Plus	0	0.833333333333333	0.333333333333333	0	0.333333333333333	0	0	0	0.333333333333333	0
mmu_piR_030092|gb|DQ715474|Mus_musculus:15:59098790:59098818:Minus	0	0.833333333333333	0	0.333333333333333	0	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_014205|gb|DQ692284|Mus_musculus:7:73683936:73683965:Minus	0	0.833333333333333	1.33333333333333	0	0.5	0.5	0.25	0	0.333333333333333	0.5
mmu_piR_033171|gb|DQ719927|Mus_musculus:6:127795406:127795435:Plus	0	0.833333333333333	0	0	0	0	0	0	0	0
mmu_piR_034881|gb|DQ722413|Mus_musculus:5:113574768:113574798:Minus	0	0.833333333333333	1.5	0.5	1.5	0.333333333333333	0	0	0.833333333333333	0.5
mmu_piR_021490|gb|DQ702991|Mus_musculus:5:113574764:113574794:Minus	0	0.833333333333333	0	0.5	0.5	0.333333333333333	0	0	0.333333333333333	0.5
mmu_piR_036389|gb|DQ724632|Mus_musculus:6:127754214:127754245:Minus	0	0.75	0.5	1.5	0.5	0.5	0	0.5	1	0
mmu_piR_004847|gb|DQ554190|Mus_musculus:7:69779182:69779211:Minus	0	0.75	0	0	0.5	0.5	0	0.5	0	0
mmu_piR_028460|gb|DQ713124|Mus_musculus:8:95079740:95079768:Plus	0	0.75	3.08333333333333	0.666666666666667	2.33333333333333	2.58333333333333	1	1	5.16666666666667	2.66666666666667
mmu_piR_005590|gb|DQ556816|Mus_musculus:8:95079741:95079769:Plus	0	0.75	1.08333333333333	0	1	1.25	0	0	2	1
mmu_piR_032328|gb|DQ718638|Mus_musculus:6:127754211:127754242:Minus	0	0.75	0.5	0.5	0.5	0.5	0	0.5	0	0
mmu_piR_011845|gb|DQ688664|Mus_musculus:17:27064468:27064497:Plus	0	0.733333333333333	0.333333333333333	0	0	0.666666666666667	0.333333333333333	0.533333333333333	0.583333333333333	1.25
mmu_piR_013451|gb|DQ691149|Mus_musculus:17:27064467:27064494:Plus	0	0.733333333333333	0.333333333333333	0	0	0.666666666666667	0.333333333333333	1.03333333333333	0.583333333333333	0.25
mmu_piR_015829|gb|DQ694674|Mus_musculus:17:27064466:27064495:Plus	0	0.733333333333333	0.333333333333333	0	0	0.666666666666667	0.333333333333333	1.03333333333333	0.583333333333333	0.25
mmu_piR_012519|gb|DQ689712|Mus_musculus:4:134901059:134901089:Plus	0	0.666666666666667	0	0	0	0	0	0	0.666666666666667	0
mmu_piR_002518|gb|DQ546770|Mus_musculus:18:67191722:67191749:Minus	0	0.666666666666667	0	0.5	0.333333333333333	0	0	0	0	0.833333333333333
mmu_piR_013168|gb|DQ690729|Mus_musculus:5:113577024:113577049:Minus	0	0.666666666666667	0	1.25	0.333333333333333	0	0	0	0.333333333333333	1.08333333333333
mmu_piR_023328|gb|DQ705684|Mus_musculus:6:81863525:81863545:Minus	0	0.666666666666667	0	0	0	0	0	0	0	0
mmu_piR_001988|gb|DQ544875|Mus_musculus:8:95082299:95082327:Plus	0	0.666666666666667	0	0	0	0	0	0	0.333333333333333	0
mmu_piR_000245|gb|DQ540121|Mus_musculus:4:57455391:57455419:Minus	0	0.666666666666667	0	0	0	0	0	0	0.333333333333333	0
mmu_piR_030909|gb|DQ716624|Mus_musculus:8:95082293:95082323:Plus	0	0.666666666666667	0	0	0.333333333333333	0	0	0	0.333333333333333	0
mmu_piR_013550|gb|DQ691311|Mus_musculus:7:69805321:69805349:Plus	0	0.666666666666667	0	0	0.666666666666667	0	0	0.25	0	0
mmu_piR_027505|gb|DQ711766|Mus_musculus:7:73662193:73662221:Minus	0	0.666666666666667	0	0	0	0	0	0	0	0.5
mmu_piR_018476|gb|DQ698608|Mus_musculus:4:57454845:57454874:Minus	0	0.666666666666667	0	0	0	0	0	0	0	0
mmu_piR_031787|gb|DQ717858|Mus_musculus:5:113577028:113577056:Minus	0	0.666666666666667	0	0.5	0.333333333333333	0	0	0	0.333333333333333	0.333333333333333
mmu_piR_031989|gb|DQ718142|Mus_musculus:17:66114732:66114763:Plus	0	0.666666666666667	0.333333333333333	1.5	0	0.5	0.333333333333333	0.333333333333333	0.333333333333333	0
mmu_piR_024656|gb|DQ707651|Mus_musculus:15:59100520:59100548:Minus	0	0.666666666666667	0.666666666666667	0	1	0	1.5	0.333333333333333	0.833333333333333	0
mmu_piR_019797|gb|DQ700540|Mus_musculus:2:92392355:92392384:Plus	0	0.666666666666667	0	0.333333333333333	0.5	0	0	1	0.5	1
mmu_piR_035816|gb|DQ723816|Mus_musculus:10:66092236:66092265:Minus	0	0.666666666666667	0	0.333333333333333	0.333333333333333	1.33333333333333	1	0.5	0	0
mmu_piR_015106|gb|DQ693608|Mus_musculus:7:72983489:72983518:Plus	0	0.666666666666667	0.75	0.25	0.25	0	0	0	0	0
mmu_piR_013337|gb|DQ690971|Mus_musculus:12:98789011:98789040:Minus	0	0.666666666666667	1.33333333333333	0	2	0	0	0	2	1
mmu_piR_032405|gb|DQ718756|Mus_musculus:2:92392354:92392383:Plus	0	0.666666666666667	0	0.333333333333333	0.5	0	0	1	0.5	1
mmu_piR_023475|gb|DQ705903|Mus_musculus:7:73662194:73662222:Minus	0	0.666666666666667	0	0	0	0	0	0	0	0.5
mmu_piR_000577|gb|DQ540850|Mus_musculus:11:103253384:103253413:Plus	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0	0.333333333333333
mmu_piR_022435|gb|DQ704424|Mus_musculus:19:37324849:37324877:Minus	0	0.666666666666667	0	1	0	0	0	1	0	0
mmu_piR_004343|gb|DQ552619|Mus_musculus:12:98789009:98789037:Minus	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0	0
mmu_piR_034521|gb|DQ721898|Mus_musculus:9:54024459:54024487:Minus	0	0.666666666666667	0	0	0	0.333333333333333	0.333333333333333	0	0	0
mmu_piR_006334|gb|DQ560904|Mus_musculus:7:69805324:69805352:Plus	0	0.666666666666667	0	0	0.666666666666667	0	0	0.25	0	0
mmu_piR_013224|gb|DQ690802|Mus_musculus:12:98789018:98789049:Minus	0	0.666666666666667	0.333333333333333	0	2	0	0	0	1	0
mmu_piR_015493|gb|DQ694184|Mus_musculus:2:92388893:92388922:Plus	0	0.666666666666667	0.833333333333333	0.333333333333333	0	0	0	2	0	0.5
mmu_piR_003625|gb|DQ550425|Mus_musculus:1:34546979:34547008:Plus	0	0.666666666666667	0.333333333333333	1.33333333333333	0	1.66666666666667	0.666666666666667	0.333333333333333	1	0.333333333333333
mmu_piR_016642|gb|DQ695886|Mus_musculus:9:54024461:54024490:Minus	0	0.666666666666667	0	0	0	0.333333333333333	0.333333333333333	0	0	0
mmu_piR_020826|gb|DQ702057|Mus_musculus:5:113577025:113577054:Minus	0	0.666666666666667	1	2.75	0.333333333333333	0	0	0	0.333333333333333	1.08333333333333
mmu_piR_024518|gb|DQ707432|Mus_musculus:5:113593116:113593143:Plus	0	0.666666666666667	0	0.333333333333333	0.333333333333333	0	0.333333333333333	0	0	0.333333333333333
mmu_piR_026946|gb|DQ710930|Mus_musculus:7:73662189:73662219:Minus	0	0.666666666666667	0	0	0	0	0	0	0	0
mmu_piR_016303|gb|DQ695378|Mus_musculus:2:92388884:92388913:Plus	0	0.666666666666667	0.333333333333333	0.333333333333333	0	0	0	0	0	0
mmu_piR_010271|gb|DQ686231|Mus_musculus:15:59100513:59100542:Minus	0	0.666666666666667	1	0	0	0.333333333333333	0	0.333333333333333	0	0
mmu_piR_019996|gb|DQ700849|Mus_musculus:7:72983486:72983515:Plus	0	0.666666666666667	0.25	0.25	0.25	0	0	0	0	0
mmu_piR_001501|gb|DQ543540|Mus_musculus:5:113593112:113593140:Plus	0	0.666666666666667	0.5	0.333333333333333	0.333333333333333	1	0.333333333333333	0	0	0.333333333333333
